,Semilla,Algoritmo,Kilometros,Evaluaciones,Solucion
0,144883852,Local_search,393.9163405572811,616,[13 10 13 14 16 14 12  9 11 13 17 23  8 13 16 18]
0,144883852,Simulated_annealing,676.9778304021888,426,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,144883852,Tabu_search,391.23174314183973,3186,[13 12 13 14 16 14 14  9 11 12 17 21  8 13 16 17]
0,45822018,Random_search,417.75033502645226,100,[ 9 13 15 14 15 14 13 11 13 14 14 19 11 14 16 15]
0,45822018,Local_search,403.1334783091159,493,[16  9 13 14 16 13 12  9 11 12 15 21  8 13 16 22]
0,45822018,Simulated_annealing,663.1765146581573,315,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,45822018,Tabu_search,403.3315573294708,3163,[16  9 13 14 17 13 10 13 11 12 12 22  8 13 16 21]
0,34603960,Random_search,412.5198174426957,100,[11 10 14 16 17 17 13 12 10 11 15 19 10 14 16 15]
0,34603960,Local_search,396.3695615380498,534,[11 10 13 14 19 14 12  9 11 13 16 20  8 13 16 21]
0,34603960,Simulated_annealing,710.6216337716162,351,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,34603960,Tabu_search,398.73066148955934,3177,[12 10 13 14 15 13 12 11 11 13 17 23  8 13 16 19]
0,137250535,Random_search,416.60590296834954,100,[15 11 14 11 16 14 17 10 11 13 13 19 10 14 16 16]
0,137250535,Local_search,411.2850944460636,480,[13  9 13 14 14 13 11 10 10 13 16 23  8 13 19 21]
0,137250535,Simulated_annealing,691.9568621774793,356,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,137250535,Tabu_search,410.5509309706438,3190,[13 10 13 15 14 14 14 11 10 11 16 20  9 13 18 19]
0,46228120,Random_search,412.307455661473,100,[11  9 15 13 16 14 15 10 14 14 16 19  9 14 16 15]
0,46228120,Local_search,400.8260918544899,539,[15  9 13 14 16 14 12  9 11 12 16 21  8 13 16 21]
0,46228120,Simulated_annealing,669.8054932288169,379,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,46228120,Tabu_search,397.5530763778831,3194,[15 11 13 14 16 14 12  9 11 12 16 20  8 13 16 20]
0,89137611,Random_search,416.5084153041254,100,[11 12 16 14 15 14 10 11 12 11 16 19 12 14 16 17]
0,89137611,Local_search,408.8832713164083,508,[13  7 13 14 15 13 12  9 10 16 16 24  8 13 19 18]
0,89137611,Simulated_annealing,676.9778304021888,425,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,89137611,Tabu_search,398.32252755030385,3180,[12 12 13 14 17 13 11  9 11 12 17 21 11 13 16 18]
0,75582299,Random_search,405.5057481856553,100,[10 12 14 15 17 17 11 10 11 12 17 19 10 14 16 15]
0,75582299,Local_search,409.7526578921541,690,[18  7 13 14 15 13 11 14 10 12 12 24  8 13 19 17]
0,75582299,Simulated_annealing,649.3049040431077,323,[18  7 13  6  8 13  8  9  6 10 10 18  8 13 15 58]
0,75582299,Tabu_search,406.63137234038356,3187,[14 11 13 14 16 14 12  9 10 15 15 19 10 15 16 17]
0,150723686,Random_search,420.48393926279556,100,[10 11 14 14 16 15 10 14 10 13 14 19 14 14 16 16]
0,150723686,Local_search,411.58019576961516,495,[14 11 13 14 12 13 12 12 11 13 17 20  8 13 16 21]
0,150723686,Simulated_annealing,665.9021459278576,413,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,150723686,Tabu_search,403.308192239608,3182,[14 12 13 13 14 13 12 10 11 13 17 21  9 13 16 19]
0,199700503,Random_search,420.83199532462527,100,[11 11 14 12 17 14 11 10 15 16 14 19 10 15 16 15]
0,199700503,Local_search,397.4951377643274,644,[10 10 13 14 16 13 12 12 11 13 17 22  8 13 16 20]
0,199700503,Simulated_annealing,719.6971983746898,371,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,199700503,Tabu_search,393.34851402113395,3182,[10 12 13 14 16 13 12 12 11 12 17 23  8 13 16 18]
0,7176879,Random_search,406.6339484016195,100,[13 11 17 13 17 14 16 11 11 11 13 19  9 14 16 15]
0,7176879,Local_search,400.3032468786666,964,[12  9 13 14 16 13 12 10 11 14 16 21  8 13 16 22]
0,7176879,Simulated_annealing,700.9768938101406,357,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,7176879,Tabu_search,398.86643326550774,3188,[12 11 13 14 16 14 12 10 11 12 17 20 12 13 16 17]
0,29154800,Random_search,413.365237265047,100,[12 11 15 11 16 14 15 10 10 14 17 19 11 14 16 15]
0,29154800,Local_search,417.02632050006207,597,[13  7 13 14 13 13 11 11 10 15 16 25  8 13 19 19]
0,29154800,Simulated_annealing,676.9778304021888,429,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,29154800,Tabu_search,399.05587104626954,3189,[12  9 13 14 16 13 12 10 11 13 17 22  8 13 16 21]
0,28054217,Random_search,415.66088505161156,100,[17 11 17 17 12 14 11 10 11 11 16 19  9 14 16 15]
0,28054217,Local_search,416.52282680958837,844,[13  7 13 13 14 13 12 10 10 14 16 24  8 13 19 21]
0,28054217,Simulated_annealing,691.9568621774793,326,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,28054217,Tabu_search,396.42401333396543,3182,[16 12 13 14 16 13 12  9 11 14 15 20  8 13 16 18]
0,117376259,Random_search,417.2591200850953,100,[12 11 14 13 15 17 17 10 11 12 13 19 11 14 16 15]
0,117376259,Local_search,414.00138432926104,427,[11  8 13 14 15 13 11 11 10 14 16 21  8 13 19 23]
0,117376259,Simulated_annealing,710.6216337716162,380,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,117376259,Tabu_search,399.21389162539907,3202,[11 11 13 14 15 13 12 12 11 13 17 21  8 13 16 20]
0,63917239,Random_search,418.2551076851137,100,[10 11 14 14 18 16 10 11 16 11 14 19 11 14 16 15]
0,63917239,Local_search,407.4618901208014,971,[11  9 13 14 16 13 11 10 10 13 16 23  8 13 19 21]
0,63917239,Simulated_annealing,698.5808563147792,427,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,63917239,Tabu_search,403.4509453420864,3150,[11  8 13 14 16 13 12 11 11 14 17 20  8 13 16 23]
0,70322376,Random_search,403.0114848992824,100,[12 11 16 16 16 14 12 12 11 11 15 19 10 14 16 15]
0,70322376,Local_search,421.6071200250062,799,[11  9 13 14 12 14 12 10 12 14 17 20  8 13 16 25]
0,70322376,Simulated_annealing,698.5808563147792,426,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,70322376,Tabu_search,402.89640134838766,3192,[11 11 13 14 16 14 14 11 11 12 13 20 10 13 16 21]
0,32172174,Random_search,417.3279641703818,100,[13 13 14 11 15 14 15 10 10 15 15 19 10 15 16 15]
0,32172174,Local_search,423.4332107056452,842,[11  7 13 12 13 14 12 13 10 16 16 24  8 13 19 19]
0,32172174,Simulated_annealing,710.6216337716162,380,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,32172174,Tabu_search,411.08355265032384,3183,[11  8 13 11 15 14 12 12 11 15 17 24  8 13 16 20]
0,83229642,Random_search,415.9270410405697,100,[10 12 14 14 18 14 10 10 10 13 14 19 16 14 17 15]
0,83229642,Local_search,414.38110838526495,744,[10  7 13 14 14 13 12 13 10 17 16 24  8 13 19 17]
0,83229642,Simulated_annealing,719.6971983746898,369,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,83229642,Tabu_search,410.714357958461,3154,[10  8 13 13 14 13 12 14 11 14 17 24  8 13 16 20]
0,11822439,Random_search,408.8961925996442,100,[11 13 14 15 15 15 13 11 11 11 16 19 11 14 16 15]
0,11822439,Local_search,410.4265920811713,989,[13  7 13 14 16 14 11  9 10 14 16 22  8 13 19 21]
0,11822439,Simulated_annealing,691.9568621774793,319,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,11822439,Tabu_search,411.1417544739225,3192,[13 11 13 14 14 14 12 11 10 15 16 19  9 15 16 18]
0,11180083,Random_search,415.4511379785673,100,[13 10 14 15 16 14 11 10 12 12 17 19 11 15 16 15]
0,11180083,Local_search,431.3814251493803,477,[10  8 13 12 12 13 12 11 15 14 17 20  9 13 16 25]
0,11180083,Simulated_annealing,719.6971983746898,377,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,11180083,Tabu_search,436.25165510051266,3198,[10 10 13 10 12 14 12 13 13 16 14 20  8 13 16 26]
0,102368051,Random_search,416.3229302969584,100,[14 10 15 16 15 16 16 10  9 11 13 19  9 15 16 16]
0,102368051,Local_search,408.38543930964585,884,[12  8 13 14 15 13 12 10 10 13 16 24  8 13 19 20]
0,102368051,Simulated_annealing,700.9768938101406,384,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,102368051,Tabu_search,406.53654446863015,3189,[12  9 13 14 15 14 12 10 10 12 16 23  8 13 19 20]
0,194051456,Random_search,417.4455644894714,100,[14 11 14 12 17 14 13 13 10 14 13 19 11 14 16 15]
0,194051456,Local_search,412.50576287524336,730,[14  7 13 14 15 13 11  9 11 14 15 21  8 13 16 26]
0,194051456,Simulated_annealing,680.8811777031481,367,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,194051456,Tabu_search,413.9791756614798,3182,[14  8 13 14 16 13 12  9 11 12 16 19 18 13 16 16]
0,197149805,Random_search,418.9508138304156,100,[12 11 16 11 17 17 12 11 12 12 14 19 10 14 16 16]
0,197149805,Local_search,429.0101421830944,1052,[11  7 13 13 15 13 11 11 10 11 16 20  8 13 19 29]
0,197149805,Simulated_annealing,710.6216337716162,374,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,197149805,Tabu_search,418.26056657183955,3180,[13  7 13 13 13 14 12 11 10 14 16 24  8 13 19 20]
0,36513752,Random_search,420.1077218086813,100,[12 13 14 12 16 14 17 10 11 11 12 19 13 14 16 16]
0,36513752,Local_search,419.2426970057702,429,[16  7 13 13 13 13 11  9 10 17 16 24  8 13 19 18]
0,36513752,Simulated_annealing,663.1765146581573,331,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,36513752,Tabu_search,410.9613383498327,3175,[16  9 13 13 14 14 13  9 10 13 15 24  8 13 18 18]
0,8999152,Random_search,418.77921648278704,100,[12 12 14 16 14 15 16 11 11 11 12 19 12 14 16 15]
0,8999152,Local_search,423.0746729635471,884,[10  7 13 13 14 13 12 14 11 13 14 21  8 13 16 28]
0,8999152,Simulated_annealing,719.6971983746898,363,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,8999152,Tabu_search,412.9712528714399,3189,[10 11 13 12 14 13 12 10 14 14 20 21  8 14 15 19]
0,181520318,Random_search,417.7738865035434,100,[15 10 14 18 14 14 14 10 10 14 12 19  9 15 17 15]
0,181520318,Local_search,410.0396355946436,651,[10  9 13 14 15 14 11 12 10 13 16 22  8 13 19 21]
0,181520318,Simulated_annealing,719.6971983746898,340,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,181520318,Tabu_search,407.0034242121693,3194,[10  9 13 14 16 14 12 11 10 12 16 22  8 13 19 21]
0,112381290,Random_search,418.325580928148,100,[14 11 17 13 13 14 13 11 12 14 13 19 11 14 16 15]
0,112381290,Local_search,415.25437387155125,435,[11  7 13 13 17 13 12  9 10 14 16 21  8 13 19 24]
0,112381290,Simulated_annealing,710.6216337716162,308,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,112381290,Tabu_search,416.4052875981309,3196,[13  9 13 12 13 14 12 11 10 14 16 24  8 15 17 19]
0,73468797,Random_search,418.3141370001758,100,[11  9 14 13 16 16 15 12  9 16 14 19 10 14 16 16]
0,73468797,Local_search,404.36853777216766,488,[10  9 13 14 20 13 12 17 10 12 12 20  8 13 19 18]
0,73468797,Simulated_annealing,719.6971983746898,366,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,73468797,Tabu_search,402.646638141186,3182,[10 10 13 14 16 14 12 12 10 12 16 23  8 13 18 19]
0,143124265,Random_search,415.81275328941825,100,[11 10 16 14 17 15 10 12 12 15 14 19  9 15 16 15]
0,143124265,Local_search,425.1761669840264,713,[10  9 13 13 12 13 12 10 13 14 18 20  8 13 16 26]
0,143124265,Simulated_annealing,719.6971983746898,381,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,143124265,Tabu_search,422.48367581253456,3186,[10  7 13 10 16 13 12 11 10 18 16 24  8 13 19 20]
0,170016288,Random_search,416.01886683163985,100,[16 11 14 16 13 16 12 11 11 12 14 19  9 14 16 16]
0,170016288,Local_search,403.2708056288529,566,[16  8 13 14 16 13 10  9 11 13 16 24  8 13 16 20]
0,170016288,Simulated_annealing,663.1765146581573,312,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,170016288,Tabu_search,403.10983226414476,3128,[16 10 13 14 14 13 12  9 11 13 16 22  9 13 16 19]
0,106761445,Random_search,410.83785426696795,100,[12 12 14 13 16 15 10 11 11 18 13 19 11 14 16 15]
0,106761445,Local_search,423.0134734313086,904,[10  7 13 12 14 13 12 13 10 14 16 24  8 13 19 22]
0,106761445,Simulated_annealing,719.6971983746898,319,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,106761445,Tabu_search,417.14175094954453,3184,[10 11 13 14 15 13  9 13 11 14 12 21 12 13 15 24]
0,119234116,Random_search,415.64424943060374,100,[13 12 15 13 16 14 10 13 12 12 13 19 11 14 16 17]
0,119234116,Local_search,422.50120715969047,600,[19  7 13 13 14 13 10  9 10 13 16 22  8 13 18 22]
0,119234116,Simulated_annealing,630.1360600003152,379,[19  7 13  6  8 13  8  9  6 10 10 18  8 13 17 55]
0,119234116,Tabu_search,404.46767236751606,3192,[11  9 13 13 16 13 12 11 11 13 16 22  8 13 16 23]
0,110495935,Random_search,407.6363161934522,100,[10 11 14 14 16 15 11 12 10 15 16 19 10 14 17 16]
0,110495935,Local_search,403.8033264706588,742,[11  9 13 14 16 13 11 11 11 13 17 20  8 13 16 24]
0,110495935,Simulated_annealing,698.5808563147792,413,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,110495935,Tabu_search,404.9383327246771,3151,[11  9 13 14 16 13 11 11 11 13 16 21  8 13 17 23]
0,108153948,Random_search,412.28107155056756,100,[10 12 15 14 14 15 12 15 11 12 14 19 12 14 16 15]
0,108153948,Local_search,420.32379277623073,944,[15  9 13 14 14 13 10  9 10 12 14 20  8 13 16 30]
0,108153948,Simulated_annealing,669.8054932288169,313,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,108153948,Tabu_search,419.77814227507844,3189,[15  9 13 14 14 13 11  9 10 12 15 19  8 13 19 26]
0,99580423,Random_search,413.0443358081824,100,[10 11 15 15 15 14 17 11 10 11 16 19 11 14 16 15]
0,99580423,Local_search,414.21486750913203,721,[14  7 13 14 15 13 11  9 10 18 16 20  8 13 18 21]
0,99580423,Simulated_annealing,680.8811777031481,324,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,99580423,Tabu_search,402.1363191005365,3187,[14  8 13 13 16 13 12  9 11 14 16 24  8 13 16 20]
0,50713686,Random_search,414.5882999554921,100,[13 10 14 16 15 15 15 10 13 12 13 19  9 14 16 16]
0,50713686,Local_search,417.54000735965735,687,[17  7 13 12 14 13 12  9 11 14 16 22  8 13 16 23]
0,50713686,Simulated_annealing,657.5247745895651,297,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,50713686,Tabu_search,413.43318012843673,3188,[ 8  8 13 14 16 13 12 14 11 14 16 20 11 13 16 21]
0,6738278,Random_search,419.4322779662112,100,[11 11 14 14 13 14 11 15 11 17 14 19 11 14 16 15]
0,6738278,Local_search,402.10749359630364,679,[10  8 13 14 16 13 12 11 11 13 18 24  8 13 16 20]
0,6738278,Simulated_annealing,707.22854241678,451,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 17 64]
0,6738278,Tabu_search,398.57111354992537,3188,[10  9 13 14 16 13 12 12 11 13 17 23  8 13 16 20]
0,5812711,Random_search,412.15127204521434,100,[17 12 14 14 16 16 10 11 11 12 12 19 11 14 16 15]
0,5812711,Local_search,403.1337426332975,264,[12 10 15 14 16 14 14  9 10 13 16 19  8 13 19 18]
0,5812711,Simulated_annealing,700.9768938101406,339,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,5812711,Tabu_search,401.930196657633,3185,[12 10 13 14 16 14 12 10 10 12 16 23  8 13 18 19]
0,22868111,Random_search,419.7545408288704,100,[14 10 14 18 14 14 13 13 10 11 13 19 10 16 16 15]
0,22868111,Local_search,419.4543765824276,396,[13  7 13 11 15 13 12  9 10 17 16 24  8 13 19 20]
0,22868111,Simulated_annealing,691.9568621774793,336,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,22868111,Tabu_search,407.1971540102513,3199,[13  9 13 13 15 13 11 10 11 14 17 21  8 13 16 23]
0,123987896,Random_search,401.97194669532007,100,[10 11 16 16 17 14 12 11 11 11 16 19 11 14 16 15]
0,123987896,Local_search,426.2391732224955,593,[15  7 13 12 12 13 11 10 10 15 16 26  8 13 19 20]
0,123987896,Simulated_annealing,669.8054932288169,314,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,123987896,Tabu_search,409.5520770804869,3180,[11  9 13 12 16 15 15 11 10 14 15 23  9 15 16 16]
0,21009045,Random_search,418.9416883080949,100,[14 13 16 16 14 14 10 12 14 11 12 19 10 14 16 15]
0,21009045,Local_search,435.11593649064235,681,[10  9 13 11 14 13 11  9 14 14 18 20  8 13 19 24]
0,21009045,Simulated_annealing,719.6971983746898,367,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,21009045,Tabu_search,426.8301230126747,3192,[10 11 13 12 13 13 12 10 15 14 14 20  8 13 17 25]
0,60766298,Random_search,417.60515644667396,100,[13 12 16 16 14 14  9 11 14 13 15 19  9 14 16 15]
0,60766298,Local_search,404.96483636877053,558,[13  7 13 13 16 13 12  9 11 14 17 25  8 13 16 20]
0,60766298,Simulated_annealing,676.9778304021888,411,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,60766298,Tabu_search,402.1775695171882,3184,[10 10 13 14 17 13 12 10 11 12 18 22 11 13 17 17]
0,134045198,Random_search,416.79650513365596,100,[13 10 14 16 15 14 14 13  9 16 12 19  9 15 16 15]
0,134045198,Local_search,418.9820449083161,584,[15  7 13 13 13 13 12  9 10 14 16 24  8 13 19 21]
0,134045198,Simulated_annealing,669.8054932288169,340,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,134045198,Tabu_search,407.3398766715787,3187,[11  8 16 14 16 13 12 10 10 12 15 25  8 15 17 18]
0,55011811,Random_search,408.87604479064333,100,[10 11 17 15 15 14 12 14 11 14 12 19 11 14 16 15]
0,55011811,Local_search,396.97090090085055,569,[11 10 13 14 16 14 12 11 11 13 17 21  8 13 16 20]
0,55011811,Simulated_annealing,698.5808563147792,424,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,55011811,Tabu_search,393.12842792753275,3188,[11 12 13 14 17 13 12 10 11 13 17 21  8 13 16 19]
0,5458592,Random_search,417.035522162237,100,[14 11 14 12 16 14 15 11 12 14 12 19 10 15 16 15]
0,5458592,Local_search,410.279880405169,1016,[14  7 13 14 16 13 12  9 11 12 16 20  8 13 16 26]
0,5458592,Simulated_annealing,665.9021459278576,437,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,5458592,Tabu_search,406.73168419972086,3181,[14 10 13 14 16 13 12  9 10 12 15 21  8 13 18 22]
0,150623697,Random_search,420.0113610229469,100,[10 13 15 13 17 15 12 10 15 12 13 19 10 14 16 16]
0,150623697,Local_search,408.3406020056426,729,[10  8 13 14 15 14 12 12 10 13 16 25  8 13 19 18]
0,150623697,Simulated_annealing,719.6971983746898,347,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,150623697,Tabu_search,405.2810419153042,3180,[10  9 13 14 16 14 14 12 10 12 16 22 10 13 18 17]
0,11789693,Random_search,419.70047937820067,100,[16 11 14 13 13 14 15 10  9 15 16 19  9 15 16 15]
0,11789693,Local_search,414.96639109287037,509,[16  9 13 14 12 13 11 10 11 14 17 21  8 13 16 22]
0,11789693,Simulated_annealing,663.1765146581573,322,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,11789693,Tabu_search,408.9858037111732,3170,[16  8 13 13 14 14 12  9 11 14 16 23 10 13 16 18]
0,110994452,Random_search,415.11010535423355,100,[14 11 14 14 14 14 13 11 11 13 14 19 12 14 17 15]
0,110994452,Local_search,409.5604870393081,601,[10  7 13 14 17 13 10 11 11 13 16 23  8 13 16 25]
0,110994452,Simulated_annealing,719.6971983746898,395,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,110994452,Tabu_search,407.187917189489,3157,[10  9 13 14 17 14 12 10 10 12 16 21  8 13 19 22]
0,40153561,Random_search,414.1349356495507,100,[16 10 15 16 15 14 10 12 12 12 15 19  9 14 16 15]
0,40153561,Local_search,406.6136342143292,533,[17  7 13 14 16 14 10  9 11 14 16 21  8 13 16 21]
0,40153561,Simulated_annealing,657.5247745895651,386,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,40153561,Tabu_search,407.78804022097836,3187,[17  9 13 14 16 14 12  9 10 12 16 20  8 13 19 18]
0,138845391,Random_search,417.03837236976324,100,[10 11 14 13 14 14 14 13 13 14 16 19 10 14 16 15]
0,138845391,Local_search,407.87775466909505,493,[11  9 13 14 15 14 12 11 10 12 16 23  8 13 19 20]
0,138845391,Simulated_annealing,710.6216337716162,348,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,138845391,Tabu_search,404.64260603437043,3192,[11 10 13 14 16 14 12 11 10 12 16 21  8 13 18 21]
0,3252898,Random_search,413.7009785670309,100,[14 13 14 12 15 14 11 12 11 15 14 19 11 14 16 15]
0,3252898,Local_search,414.60436064043324,640,[11  9 13 14 14 14 10  9 14 14 19 20  8 13 16 22]
0,3252898,Simulated_annealing,710.6216337716162,344,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,3252898,Tabu_search,401.4109313164078,3184,[11 10 13 14 15 13 12 12 11 13 17 21  8 13 16 21]
0,16736782,Random_search,414.55222272901744,100,[14 11 16 16 17 14 10 12 10 11 12 19 11 14 17 16]
0,16736782,Local_search,418.29626427326843,511,[14  9 13 14 12 14 11 11 10 19 14 20  8 13 19 19]
0,16736782,Simulated_annealing,665.9021459278576,429,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 17 60]
0,16736782,Tabu_search,414.37091419355806,3189,[14  7 13 14 13 14 12 10 10 14 16 24  8 13 19 19]
0,87130516,Random_search,417.6566707464378,100,[12 10 18 13 17 14 10 12 10 13 12 19 12 14 17 17]
0,87130516,Local_search,410.179616957928,915,[12  8 13 14 16 13 10 10 11 14 15 20  8 13 16 27]
0,87130516,Simulated_annealing,700.9768938101406,377,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,87130516,Tabu_search,414.2072611332851,3186,[12  9 13 13 15 13 12 10 10 13 16 20  9 13 19 23]
0,194663787,Random_search,423.08977931499527,100,[15 12 15 13 14 14 11 12  9 15 13 19 13 14 16 15]
0,194663787,Local_search,431.7796272156294,417,[10  7 13 13 13 13 12  9 15 13 20 20  8 13 19 22]
0,194663787,Simulated_annealing,719.6971983746898,342,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,194663787,Tabu_search,412.76221980298345,3182,[10  7 13 13 16 13 11 12 11 13 18 22  8 13 17 23]
0,133200110,Random_search,415.2538422244752,100,[11 10 16 14 15 15 15 14 10 11 14 19  9 15 16 16]
0,133200110,Local_search,400.40733848060097,831,[15  8 13 14 19 13 12 13 10 12 12 22  8 13 19 17]
0,133200110,Simulated_annealing,669.8054932288169,313,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,133200110,Tabu_search,402.0192981783703,3158,[10 10 13 14 16 14 12 12 10 14 14 24  8 14 17 18]
0,136949071,Random_search,419.05628680536233,100,[12 10 14 15 15 14 10 13 13 12 15 19 12 14 16 16]
0,136949071,Local_search,417.52488483841177,407,[11  9 13 13 14 14 12  9 14 14 16 20  8 13 16 24]
0,136949071,Simulated_annealing,710.6216337716162,338,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,136949071,Tabu_search,415.873565408191,3194,[11  9 13 14 14 13 11  9 14 14 17 20  8 13 16 24]
0,161781152,Random_search,404.36994331625004,100,[12 11 14 17 16 14 11 11 11 13 16 19 10 14 16 15]
0,161781152,Local_search,424.767343733022,940,[14  7 13 12 14 13 11  9 10 14 16 22  8 13 19 25]
0,161781152,Simulated_annealing,680.8811777031481,304,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,161781152,Tabu_search,423.5199534994888,3179,[14 10 13 12 13 13 12 10 10 16 16 19 13 14 18 17]
0,181324191,Random_search,410.0031376138865,100,[14 10 15 14 16 14 10 10 11 14 15 19 11 14 16 17]
0,181324191,Local_search,405.367394049924,718,[13  7 13 14 16 13 10  9 11 14 16 26  8 13 16 21]
0,181324191,Simulated_annealing,691.9568621774793,354,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,181324191,Tabu_search,401.65250575379963,3196,[13 11 13 13 15 14 12 10 11 13 17 21 10 13 16 18]
0,38687541,Random_search,415.0260740482032,100,[10 14 14 15 16 14 12 12 12 11 12 19 14 14 16 15]
0,38687541,Local_search,402.83301476250926,513,[17  8 13 14 16 13 11  9 11 12 16 24  8 13 16 19]
0,38687541,Simulated_annealing,643.2865566509013,448,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 17 57]
0,38687541,Tabu_search,397.4751206567753,3190,[17 11 13 14 16 14 12  9 11 12 15 21  8 13 16 18]
0,148813150,Random_search,418.8549423595317,100,[13 11 15 14 15 14 11 13 10 11 15 19 11 15 16 17]
0,148813150,Local_search,409.8042343687218,973,[11 12 13 13 16 13  9 11 11 13 16 19  8 13 15 27]
0,148813150,Simulated_annealing,710.6216337716162,358,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,148813150,Tabu_search,407.90771528443395,3189,[11 11 13 14 16 13 12 11 10 13 16 19 10 13 18 20]
0,111840264,Random_search,412.7045387668518,100,[10 13 14 13 17 14 12 13 13 13 12 19 11 14 16 16]
0,111840264,Local_search,409.6575691074232,561,[12  9 13 14 14 14 12 11 10 12 16 23  8 13 19 20]
0,111840264,Simulated_annealing,687.715914373544,406,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,111840264,Tabu_search,409.2650316724736,3172,[12 10 14 14 15 14 12 10 10 14 16 19 11 13 19 17]
0,84384322,Random_search,415.6601088180779,100,[14 10 16 13 16 14 16 11 11 11 13 19 10 14 17 15]
0,84384322,Local_search,417.43225968146834,512,[11  7 13 14 14 13 12 12 10 12 16 24  8 13 19 22]
0,84384322,Simulated_annealing,698.5808563147792,404,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,84384322,Tabu_search,412.02428539176674,3171,[10  9 13 14 17 13 13 10 10 16 14 19  8 17 15 22]
0,14230327,Random_search,421.2103248132629,100,[11 10 17 12 15 16 11 12 10 16 13 19 11 15 17 15]
0,14230327,Local_search,418.36046961594815,657,[16  7 13 14 15 13 11  9 10 12 16 20  8 13 19 24]
0,14230327,Simulated_annealing,663.1765146581573,326,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
